record.csv
借款id,投标人,年利率,有效金额,投标日期,投标时刻,期限
116992,jackgu,20,500,2009-1-5,17:27:21,6
116992,sure96hotmail,20,376,2009-1-5,17:48:59,6
116992,guchenjie,20,200,2009-1-5,18:27:00,6
116992,shikousheng,20,142,2009-1-5,20:40:37,6
116992,litianbao,20,482,2009-1-5,20:45:35,6
116992,sunfeng,19.9,50,2009-1-6,11:24:18,6
116992,guchenjie,19.5,142,2009-1-6,22:21:29,6
116992,keane_robbie,19,293,2009-1-7,5:38:50,6
116992,lorrenceluo,19.5,500,2009-1-7,21:14:06,6
116992,xliangzh,19,100,2009-1-8,22:16:36,6
116992,lvxinhui,15,132,2009-1-8,23:21:51,6
116992,wei840129,15,396,2009-1-9,22:10:36,6
117012,jackgu,27,50,2009-1-6,16:03:33,6
117012,senre,27,50,2009-1-6,16:30:37,6
117012,sure96hotmail,27,500,2009-1-6,22:54:41,6
117012,hupo,27,66,2009-1-7,9:57:12,6
117012,jackgu,27,200,2009-1-7,11:01:58,6
117012,sure96hotmail,27,490,2009-1-7,11:26:23,6
117012,ericchenshuqin,27,600,2009-1-7,11:28:46,6
117012,senre,27,200,2009-1-7,12:16:55,6
117012,lorrenceluo,27,200,2009-1-7,13:57:45,6
117012,lorrenceluo,27,200,2009-1-7,13:57:56,6
117012,Abilia,27,100,2009-1-7,14:53:51,6
117012,dsy0715,27,101,2009-1-7,19:06:52,6
117012,guchenjie,27,50,2009-1-7,23:04:33,6
117012,jireh,26,200,2009-1-8,9:02:38,6
117012,zhzhmm,27,70,2009-1-8,10:17:43,6
117012,huaihuai5871,27,50,2009-1-8,15:50:29,6
117012,wzm_1982,24,100,2009-1-8,16:47:07,6
117012,sk116,27,135,2009-1-8,19:01:21,6
117012,multitrust,27,200,2009-1-8,19:38:02,6
117012,sure96hotmail,27,200,2009-1-9,9:17:57,6
117012,kelega,21,300,2009-1-9,10:33:35,6
117012,the_cid,27,500,2009-1-9,12:37:39,6
117012,zhangjun6906,27,200,2009-1-9,15:54:41,6
117012,sieggeng,27,100,2009-1-9,17:15:46,6
117012,sieggeng,27,100,2009-1-9,17:17:59,6
117012,dw2139,27,50,2009-1-11,17:49:02,6
117012,mdnywb,26,298,2009-1-11,20:09:14,6
117012,the_cid,27,300,2009-1-11,20:20:21,6
117012,gary,27,200,2009-1-11,21:43:00,6
117012,skycf,27,200,2009-1-11,22:29:07,6
117012,skycf,27,300,2009-1-11,22:29:23,6
117012,skycf,27,400,2009-1-11,22:29:36,6
117012,skycf,27,128,2009-1-11,22:30:35,6
117012,st5434,27,128,2009-1-11,23:47:57,6
117012,fateland,27,50,2009-1-12,3:25:47,6
117012,superv,27,158,2009-1-12,9:14:44,6
117012,boynet,23,300,2009-1-12,11:45:35,6
117012,boynet,27,300,2009-1-12,11:54:56,6
117012,sure96hotmail,27,790,2009-1-12,16:45:16,6
117012,liyu2000,27,73,2009-1-12,18:20:36,6
117012,hanfang,26,50,2009-1-12,19:26:17,6
117012,hanfang,25,50,2009-1-12,19:26:51,6
117012,hanfang,24,50,2009-1-12,19:27:24,6
117012,hanfang,23,50,2009-1-12,19:27:58,6
117012,hanfang,22,50,2009-1-12,19:28:51,6
117012,hanfang,21,50,2009-1-12,19:31:24,6
117012,hanfang,20,50,2009-1-12,19:31:53,6
117012,hanfang,25.5,141,2009-1-12,19:39:39,6
117035,litianbao,20,500,2009-1-6,18:54:56,6
117035,multitrust,20,100,2009-1-6,20:32:14,6
117035,senre,20,300,2009-1-7,7:11:46,6
117035,duanyingui,20,50,2009-1-7,8:54:24,6
117035,oldmoon,20,50,2009-1-7,9:28:56,6
117035,jackgu,20,200,2009-1-7,10:23:35,6
117035,ericchenshuqin,20,200,2009-1-7,11:25:56,6
117035,lorrenceluo,20,200,2009-1-7,13:54:59,6
117035,Abilia,20,150,2009-1-7,14:48:17,6
117035,nttxjf,20,50,2009-1-7,22:10:01,6
117035,tthero,20,100,2009-1-8,2:09:15,6
117035,jackgu,20,200,2009-1-8,13:03:11,6
117035,senre,20,100,2009-1-8,13:13:10,6
117035,gjf66,20,436,2009-1-8,20:19:55,6
117035,hupo,20,69,2009-1-8,20:25:24,6
117035,chengdy,20,200,2009-1-9,8:32:19,6
117035,zhzhmm,20,50,2009-1-9,12:04:56,6
117035,the_cid,20,500,2009-1-9,12:39:36,6
117035,kentyy,20,97,2009-1-9,13:38:13,6
117035,zhangjun6906,20,500,2009-1-9,14:25:08,6
117035,sarowhu1990,20,55,2009-1-9,16:17:12,6
117035,sieggeng,20,100,2009-1-9,17:16:52,6
117035,guchenjie,20,50,2009-1-9,18:53:22,6
117035,goodfish,18,229,2009-1-9,18:55:04,6
117035,litianbao,20,300,2009-1-9,19:04:36,6
117035,yangjieecho,20,100,2009-1-9,19:46:37,6
117035,jon678,18,50,2009-1-9,21:10:21,6
117035,multitrust,20,63,2009-1-9,21:22:38,6
117217,jackgu,25,200,2009-1-11,21:37:05,6
117217,zhangjun6906,25,200,2009-1-11,22:38:20,6
117217,senre,25,200,2009-1-12,7:27:48,6
117217,boynet,25,95,2009-1-12,12:25:35,6
117217,lorrenceluo,24.5,200,2009-1-12,18:43:43,6
117217,multitrust,25,200,2009-1-12,19:24:45,6
117217,hupo,25,66,2009-1-13,12:42:42,6
117217,mdnywb,25,400,2009-1-13,13:14:01,6
117217,ericchenshuqin,25,218,2009-1-13,15:14:31,6
117217,ljw0591,25,200,2009-1-13,16:56:52,6
117217,zhangjun6906,25,300,2009-1-13,23:02:59,6
117217,dw2139,25,150,2009-1-14,0:36:43,6
117217,litianbao,25,300,2009-1-14,0:40:49,6
117217,chengdy,25,200,2009-1-14,9:17:07,6
117217,shouxingzhe,25,57,2009-1-14,9:48:38,6
117217,YQCHENG,25,500,2009-1-14,14:51:57,6
117217,dw2139,25,200,2009-1-14,16:55:32,6
117217,luckyarrowhui,25,299,2009-1-14,21:05:39,6
117217,keane_robbie,24,242,2009-1-15,2:28:42,6
117217,lorrenceluo,24.5,200,2009-1-16,13:14:07,6
117217,sure96hotmail,24.99,666,2009-1-16,18:04:01,6
117217,sunfeng,24.9,61,2009-1-16,21:42:19,6
117217,liming880,24,200,2009-1-21,10:47:13,6
117217,sure96hotmail,24.99,563,2009-1-21,12:24:28,6
117217,rainboy,24.5,150,2009-1-21,17:48:37,6
117217,jone81,20,308,2009-1-21,19:55:32,6
117217,ilovechenlili,24.5,70,2009-1-22,16:04:05,6
117217,jireh,23,405,2009-1-23,11:10:25,6
117217,sysxyy,24.5,50,2009-1-23,11:21:52,6
117217,sysxyy,24.5,50,2009-1-23,11:22:20,6
117217,thinfox,22,500,2009-1-23,16:49:37,6
117217,wei840129,20,300,2009-1-23,17:53:21,6
117217,jack67,24.5,50,2009-1-24,22:08:10,6
117217,zhzhmm,24,100,2009-1-25,19:53:20,6
117217,zhzhmm,24,100,2009-1-25,19:53:20,6
117321,senre,26,500,2009-1-14,8:30:31,6
117321,jackgu,26,200,2009-1-14,11:43:40,6
117321,hupo,26,64,2009-1-14,12:38:04,6
117321,yue420,26,76,2009-1-14,13:41:05,6
117321,YQCHENG,26,200,2009-1-14,15:06:13,6
117321,zhangjun6906,26,150,2009-1-14,17:03:40,6
117321,multitrust,26,200,2009-1-14,22:41:01,6
117321,liyu2000,26,60,2009-1-14,22:45:25,6
117321,the_cid,26,500,2009-1-14,23:20:57,6
117321,xpfde,26,100,2009-1-15,11:13:06,6
117321,xpfde,26,98,2009-1-15,11:15:54,6
117321,mdnywb,25,580,2009-1-15,11:55:38,6
117321,lorrenceluo,26,200,2009-1-15,12:45:17,6
117321,shouxingzhe,26,55,2009-1-15,14:55:38,6
117321,ericchenshuqin,26,202,2009-1-15,15:41:18,6
117321,ericyoung,26,511,2009-1-15,16:27:53,6
117321,sagetttt,26,200,2009-1-15,16:51:37,6
117321,sarowhu1990,26,100,2009-1-15,17:17:27,6
117321,moeho0909,26,198,2009-1-15,21:05:02,6
117321,thinfox,26,200,2009-1-15,21:47:38,6
117321,thinfox,26,400,2009-1-16,0:27:36,6
117321,chengdy,26,200,2009-1-16,8:23:50,6
117321,kentyy,26,50,2009-1-16,13:43:37,6
117321,hellograss,20,50,2009-1-16,14:58:37,6
117321,ljw0591,26,200,2009-1-16,18:53:49,6
117321,yue420,26,63,2009-1-16,20:19:34,6
117321,neuumenn,26,414,2009-1-16,22:02:57,6
117321,the_cid,26,500,2009-1-16,22:30:45,6
117321,alexzqxc,26,577,2009-1-16,22:56:23,6
117321,navy1981,26,71,2009-1-17,8:51:21,6
117321,p1z2o3,26,100,2009-1-17,10:00:22,6
117321,liu35501,26,20,2009-1-17,15:12:11,6
117321,jon678,25,50,2009-1-18,19:31:09,6
117321,yangok1,25.5,198,2009-1-19,11:10:25,6
117321,zhangjun6906,25.5,300,2009-1-19,13:27:16,6
117321,viennalee,25.89,200,2009-1-19,13:42:56,6
117321,alexzqxc,25.99,750,2009-1-19,14:43:59,6
117321,tang0218,20,250,2009-1-19,21:21:45,6
117321,rainboy,20,200,2009-1-21,17:45:08,6
117321,keane_robbie,24,213,2009-1-23,5:14:44,6
117321,drizzle,25,50,2009-1-23,11:07:58,6
117321,rainboy,25.5,50,2009-1-23,11:21:43,6
117321,senre,25,200,2009-1-23,15:32:43,6
117321,thinfox,22,500,2009-1-23,16:51:38,6
117389,moun,8.8,495,2009-1-15,12:39:17,1
117389,heaven_1,8.8,50,2009-1-15,13:01:27,1
117389,kjhdm,8.8,356,2009-1-15,13:09:04,1
117389,qiqi771231,1,300,2009-1-16,8:42:34,1
117389,wujingyi,8.8,100,2009-1-17,21:08:37,1
117389,xlkft,8.8,50,2009-1-18,22:11:50,1
117389,multitrust,8.8,100,2009-1-19,19:01:55,1
117389,czstanley,8.8,100,2009-1-19,19:51:28,1
117389,sysxyy,8.8,100,2009-1-20,15:14:47,1
117389,slon2000,8.8,50,2009-1-20,17:05:44,1
117389,zhzhmm,8.8,50,2009-1-20,20:49:39,1
117389,pengwu96,8.8,51,2009-1-20,21:19:26,1
117389,guchenjie,8.8,237,2009-1-21,0:24:35,1
117389,flyboy,8.8,63,2009-1-21,9:24:54,1
117389,hrj030,8.8,200,2009-1-21,13:06:18,1
117389,awfer1,7.8,70,2009-1-21,15:11:36,1
117389,rainboy,8.8,196,2009-1-21,17:14:20,1
117389,sysxyy,8.8,100,2009-1-21,18:23:05,1
117389,fyy1988,8.8,80,2009-1-21,22:42:30,1
117389,hldick80,8.8,252,2009-1-22,4:15:10,1
117495,wzwwzw1975,26,283,2009-1-19,8:10:33,1
117495,kelega,21,54,2009-1-19,10:54:06,1
117495,qf_5050,25,372,2009-1-19,14:46:55,1
117495,zhzhmm,25.5,50,2009-1-19,15:12:07,1
117495,zhangjun6906,25,200,2009-1-19,15:27:22,1
117495,hx3888,25,200,2009-1-19,17:14:00,1
117495,multitrust,25.5,200,2009-1-19,19:48:23,1
117495,dw2139,25,800,2009-1-19,19:57:43,1
117495,the_cid,25.5,500,2009-1-19,23:14:14,1
117495,qf_5050,25.5,228,2009-1-20,0:06:32,1
117495,wjazzy,25.5,150,2009-1-20,9:25:58,1
117495,heaven_1,20,50,2009-1-20,10:10:32,1
117495,tang0218,24,400,2009-1-20,18:45:16,1
117495,jon678,25,60,2009-1-20,22:19:34,1
117495,guchenjie,25.5,50,2009-1-21,0:29:46,1
117495,sunfeng,25.5,103,2009-1-21,9:33:57,1
117495,lorrenceluo,25,100,2009-1-21,10:20:33,1
117495,hx3888,25.5,200,2009-1-21,11:41:34,1
117553,lorrenceluo,26,200,2009-1-21,23:24:26,4
117553,senre,25,300,2009-1-22,7:18:13,4
117553,the_cid,26.5,259,2009-1-23,8:47:09,4
117553,zhangjun6906,24,450,2009-1-24,15:26:54,4
117553,thinfox,26,173,2009-1-26,2:08:31,4
117553,boynet,26,200,2009-1-26,13:50:54,4
117553,lxs666,25,50,2009-1-29,16:25:45,4
117553,senre,23,800,2009-1-30,20:42:15,4
117553,keane_robbie,26,131,2009-1-30,21:51:53,4
117553,the_cid,26.5,566,2009-1-30,21:53:51,4
117553,sure96hotmail,26.99,566,2009-1-30,23:31:39,4
117553,the_cid,26.5,800,2009-1-30,23:44:44,4
117553,guchenjie,25.5,50,2009-1-30,23:55:45,4
117553,sarowhu1990,26.5,100,2009-1-31,2:27:51,4
117553,sarowhu1990,26.5,65,2009-1-31,2:29:29,4
117553,multitrust,26.5,65,2009-1-31,9:35:30,4
117560,wei840129,20,300,2009-1-23,17:54:15,3
117560,zhangjun6906,22,280,2009-1-26,11:54:15,3
117560,howru168,15,100,2009-1-31,16:53:55,3
117560,lvxinhui,20,175,2009-2-1,19:40:15,3
117560,dw2139,20.5,600,2009-2-2,9:44:11,3
117560,sanyuan2008,22,200,2009-2-3,9:11:13,3
117560,tttnnnfff,24,51,2009-2-3,9:35:30,3
117560,jon678,23.8,60,2009-2-3,10:42:49,3
117560,alexzqxc,24.5,310,2009-2-3,11:36:02,3
117560,lhq777,24.5,19,2009-2-3,12:20:26,3
117560,tttnnnfff,23,152,2009-2-3,15:27:16,3
117560,zhangjun6906,22,420,2009-2-3,18:36:29,3
117560,tttnnnfff,24,50,2009-2-3,19:49:42,3
117560,litianbao,22.5,50,2009-2-3,20:25:51,3
117560,hx3888,23,277,2009-2-4,2:19:57,3
117560,senre,22,300,2009-2-4,5:42:00,3
117560,sunfeng,24.4,66,2009-2-4,7:27:27,3
117560,sunfeng,24,50,2009-2-4,7:28:03,3
117560,flyboy,23.8,81,2009-2-4,9:05:19,3
117560,zhzhmm,24,200,2009-2-4,9:49:26,3
117719,sz088,25,67,2009-1-23,8:20:49,3
117719,multitrust,25,200,2009-1-23,13:45:40,3
117719,boynet,24,200,2009-1-24,10:26:18,3
117719,slon2000,22,100,2009-1-24,12:15:55,3
117719,jack67,25,50,2009-1-24,22:23:11,3
117719,p1z2o3,25,50,2009-1-25,19:00:13,3
117719,zxlei,25,95,2009-1-26,22:20:04,3
117719,liyu2000,25,50,2009-1-26,22:57:10,3
117719,cady,25,50,2009-1-27,20:03:24,3
117719,dja,25,373,2009-1-28,17:05:11,3
117719,guchenjie,23,69,2009-1-28,18:07:47,3
117719,fzy1983,25,50,2009-1-28,21:07:29,3
117719,chengdy,25,100,2009-1-29,9:25:45,3
117719,lxs666,25,50,2009-1-29,16:24:07,3
117719,senre,25,300,2009-1-29,20:25:49,3
117719,lorrenceluo,25,100,2009-1-30,19:56:09,3
117719,yangok1,25,240,2009-1-31,10:44:43,3
117719,lhq777,25,100,2009-1-31,11:28:02,3
117719,shouxingzhe,25,71,2009-1-31,14:44:41,3
117719,howru168,15,100,2009-1-31,16:47:08,3
117719,jieu,25,500,2009-1-31,19:41:44,3
117719,liu35501,25,50,2009-1-31,21:35:05,3
117719,niu,25,80,2009-1-31,22:23:49,3
117719,ahqi2,25,50,2009-1-31,23:05:53,3
117719,ldslcy,25,100,2009-2-1,3:37:38,3
117719,moming8156,25,85,2009-2-1,8:47:24,3
117719,gk90965,20,116,2009-2-1,9:58:18,3
117719,jackgu,25,50,2009-2-1,10:19:01,3
117719,litianbao,24,50,2009-2-1,10:59:53,3
117719,scz_929,25,400,2009-2-1,11:16:06,3
117719,hrj030,25,300,2009-2-1,11:36:31,3
117719,ericchenshuqin,25,437,2009-2-1,11:50:04,3
117719,wbshh,25,148,2009-2-1,11:51:02,3
117719,heaven_1,22,50,2009-2-1,15:43:12,3
117719,alexzqxc,24.5,168,2009-2-2,9:13:46,3
117874,guchenjie,23,50,2009-2-1,21:42:20,3
117874,nick0525,20,50,2009-2-2,23:41:28,3
117874,meimei2181,12,60,2009-2-3,15:20:54,3
117874,yangjieecho,20,80,2009-2-3,18:27:13,3
117874,xliangzh,23,50,2009-2-6,10:49:15,3
117874,heaven_1,23,50,2009-2-7,17:36:35,3
117874,qf_5050,23,607,2009-2-7,22:02:21,3
117874,keane_robbie,23,277,2009-2-8,0:06:26,3
117874,tang0218,22,400,2009-2-8,0:37:44,3
117874,wei840129,20,400,2009-2-8,6:22:06,3
117874,fundkl,23,100,2009-2-8,8:59:07,3
117874,fundkl,22,87,2009-2-8,9:00:04,3
117874,zhzhmm,23,100,2009-2-8,10:59:20,3
117874,senre,22.5,500,2009-2-8,17:28:31,3
117874,sysxyy,23,100,2009-2-8,18:22:25,3
117874,tthero,22,54,2009-2-8,18:28:24,3
117874,nanfangjun,23,86,2009-2-8,19:17:21,3
117874,dw2139,20,600,2009-2-8,19:34:34,3
117874,litianbao,21.98,50,2009-2-8,20:12:48,3
117874,alexzqxc,22.98,200,2009-2-8,20:23:19,3
117918,Alipay424065,6,500,2009-2-1,14:15:12,1
117918,huihuih,12,100,2009-2-1,14:29:32,1
117918,jackgu,12,100,2009-2-1,15:39:56,1
117918,heaven_1,12,50,2009-2-1,15:45:43,1
117918,flyboy,12,76,2009-2-1,15:46:22,1
117918,litianbao,12,50,2009-2-1,19:45:56,1
117918,liyu2000,12,50,2009-2-1,22:54:19,1
117918,czstanley,12,130,2009-2-1,23:17:15,1
117918,Alipay755262,12,200,2009-2-2,8:37:29,1
117918,howru168,10,100,2009-2-2,11:10:36,1
117918,czstanley,12,480,2009-2-2,11:52:23,1
117918,flyboy,12,480,2009-2-2,12:11:52,1
117918,fateland,12,50,2009-2-2,13:36:17,1
117918,liudan19830729,12,100,2009-2-2,14:20:37,1
117918,liudan19830729,12,100,2009-2-2,14:21:54,1
117918,lukezbc,12,200,2009-2-2,14:35:38,1
117918,fendy,12,100,2009-2-2,16:30:49,1
117918,jackgu,12,200,2009-2-2,16:33:28,1
117918,ericchenshuqin,12,380,2009-2-2,16:56:12,1
117918,boynet,12,200,2009-2-2,17:08:36,1
117918,cmh2002hnbc,12,130,2009-2-2,17:13:41,1
117918,xlkft,12,300,2009-2-2,17:23:32,1
117918,senre,11,800,2009-2-2,18:17:16,1
117918,guchenjie,11,50,2009-2-2,18:35:02,1
117918,pengwu96,12,100,2009-2-2,19:57:57,1
117918,zhangting,12,100,2009-2-2,20:25:55,1
117918,litianbao,12,100,2009-2-2,20:52:29,1
117918,kentyy,11.5,317,2009-2-2,21:24:19,1
117918,drizzle,10,100,2009-2-2,21:52:10,1
117918,multitrust,11.5,100,2009-2-2,23:02:33,1
117918,shu,11.99,257,2009-2-3,9:36:17,1
117918,shu,11.99,200,2009-2-3,9:41:56,1
117918,jon678,10.5,60,2009-2-3,10:28:19,1
117918,hnhysj8259878,11.5,89,2009-2-3,10:35:07,1
117918,Alipay250959,11,200,2009-2-3,12:29:11,1
117918,tthero,11.49,100,2009-2-3,12:42:36,1
117918,zhzhmm,11.5,100,2009-2-3,16:43:33,1
117973,senre,22,300,2009-2-9,7:09:24,6
117973,senre,22,500,2009-2-9,9:59:47,6
117973,sieggeng,20,129,2009-2-9,17:54:44,6
117973,mdnywb,23,789,2009-2-10,17:28:43,6
117973,thinfox,24,480,2009-2-10,18:38:17,6
117973,liu35501,24,80,2009-2-10,22:07:19,6
117973,senre,22,200,2009-2-10,22:14:56,6
